year,duration_ms,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,valence,tempo,time_signature,class
1956,220888,0.28702747206792034,0.10627511007907275,9,-28.396529484557604,1,0.07173507947805624,0.24631072058302694,0.10153614144342882,0.7527552407877732,135.44881199430324,5,Pop
2006,173054,0.5865416613154353,0.5617423325271342,7,-44.59091048360412,0,0.7853782505265917,0.4789729642134005,0.9597323295238491,0.8152277425427282,142.08931561060461,5,Pop
1950,213122,0.9822396938664966,0.04135761449545028,5,-44.08654248137605,1,0.27618950543187715,0.768879007076631,0.281435409199277,0.3031755323962695,80.84674256884432,3,Pop
1994,218809,0.4561919336784719,0.16280000216371182,5,-7.771094317733848,0,0.6690358343871081,0.5808693869176321,0.20280108497044458,0.6386817561781766,130.13307005107072,4,Pop
1969,126662,0.2734011858735542,0.5265558642476759,4,-4.334906972071451,1,0.3733908729749009,0.4147791152295025,0.0115253858854093,0.5952344152033318,54.8292756999205,5,Pop
1954,167118,0.9382401916305315,0.555646429903466,1,-23.205119543318723,0,0.5185974105486085,0.9734567356002812,0.31461095966667174,0.35192319689700646,187.7398656656073,4,Pop
2011,276782,0.6645105226023583,0.8831691818163144,8,-0.7733159139137129,0,0.901885104267889,0.10769936835298188,0.04239019796566834,0.8648175200299347,54.99585867284248,4,Pop
2000,213536,0.10212140951321491,0.462081844303452,7,-40.10617761946402,1,0.46338815646350207,0.780745701398875,0.5299129870358896,0.8322531568798327,129.55333003231823,4,Pop
1991,138963,0.7481256041644935,0.18638363246437473,8,-58.452197876159595,0,0.948475584244473,0.1262919144284248,0.018052286812383134,0.9212904370191899,172.31869861613566,3,Pop
1950,174155,0.3154627237321245,0.114243258737038,4,-1.4547295054408735,1,0.9377625475084334,0.6342080526635132,0.7228610097318462,0.21279432801205278,103.4360767959529,3,Pop
1990,222187,0.5291512222528454,0.02396598496102942,6,-1.8404941866894262,1,0.33549737147912406,0.1771477554910731,0.651283225823073,0.8928444581966135,114.39192802615536,4,Metal
1959,258226,0.3521545171928151,0.8451496205905855,8,-24.528376254348103,1,0.5608724505028575,0.27168023856883916,0.14687242189663718,0.9808299014118081,78.43343986122659,3,Metal
2009,285589,0.2639048100598922,0.16439790705846813,9,-39.41766960933639,1,0.6145499879272274,0.9505700996268738,0.15563514852419358,0.9300956818079547,107.82704963077762,5,Metal
2006,260890,0.21787952612548445,0.6788028235441681,3,-42.07222907752856,1,0.7624769489368166,0.031729235012024626,0.7113641106185714,0.4561967739260093,171.35208758609753,3,Metal
2002,173960,0.9967612093597665,0.9115003691917031,10,-5.178504981493944,0,0.66918154447557,0.09188253715798789,0.3575223109818101,0.5656309082995373,97.47093674485879,3,Metal
1975,248008,0.48987051902645873,0.48778638097099436,2,-18.67339408504491,1,0.5047178769026941,0.23998202712720074,0.47164844092283953,0.2638219607172967,127.71598499826325,3,Metal
1952,260259,0.9594315097423991,0.6403057856583328,5,-27.426721680624574,1,0.07956856764847253,0.3335473915299013,0.752671772689285,0.3867869054984132,123.1257149343554,5,Metal
1994,252455,0.8179607119418221,0.9914356655716822,2,-57.684285496471034,1,0.8310238785757932,0.6637537351527318,0.13242287774281003,0.20209370484781197,154.49938092431552,3,Metal
1979,123011,0.99128955931055,0.24013952655557436,7,-52.219237393423114,0,0.9585908656159103,0.027625545965878517,0.014924952986217432,0.7032600647643676,155.29892692711624,3,Metal
1950,228234,0.06673035148255235,0.05484159534605959,1,-54.53005693362276,1,0.5611928351328086,0.6698084808504956,0.5160173027350591,0.06466825305344182,65.93866514454254,3,Metal
1982,247165,0.9326547149462182,0.6701388501280521,10,-23.920929296496134,0,0.8485350950274674,0.4582467373251864,0.3918666752867832,0.11326779219992889,173.5130415927494,5,Metal
2008,189785,0.1758896448850339,0.9840584419962,4,-13.67431846660326,0,0.06914807994733474,0.5536790254418248,0.8604182743051705,0.021382392950730855,85.60588151970474,3,Metal
1970,249555,0.6223331923191685,0.8519621186696409,10,-11.68526955701578,0,0.5285604584066177,0.975123559470967,0.4638926199693846,0.7878232760089082,171.18168264924898,4,Metal
1994,162153,0.5888573642039295,0.32348416922969203,2,-23.33973173010473,0,0.2233380685342382,0.1309908266509756,0.5548753016484818,0.13195044749226725,153.9346968357895,4,Metal
1962,206384,0.9738413092767645,0.783856643189862,6,-49.65577110101485,0,0.8069098994006209,0.8796405236213772,0.7418213365352009,0.442097074705594,106.76564926808337,3,Metal
1961,177930,0.7138101547765285,0.757885886688223,5,-8.447782166928725,0,0.25644262496320147,0.5264716635846207,0.23592485352280956,0.9548632513169485,153.24375200756722,4,Metal
1963,168912,0.41034366608578,0.5462258922427489,6,-58.90982741698522,1,0.8305774536956004,0.7047608861509181,0.9670940395087286,0.2386143864402649,117.30160974989175,3,Metal
1988,253365,0.6228216061673194,0.30415464128574243,6,-44.07174516054851,1,0.07208336172433505,0.5985501255049143,0.9417211086007186,0.6482054559877769,182.14424984006587,4,Metal
1991,296976,0.013472890556878725,0.525812741394363,5,-37.09884804500287,1,0.030288134127978816,0.980403373791231,0.8009481716316897,0.19435305523677449,149.78941433148492,4,Metal
2000,217005,0.004955091050600879,0.5882354080253744,1,-44.38306660609943,1,0.8439662606042267,0.6586524822904999,0.2674893123168183,0.6041804768598045,58.97145032516003,3,Metal
2010,144359,0.35673885061103094,0.17925537080253895,4,-28.836074765858694,1,0.23738708772945716,0.14435651574636943,0.9448263591122875,0.43853997528033506,76.7340567300614,3,Metal
1977,271271,0.6191743380998572,0.3532734210229893,0,-40.036744918054914,0,0.15748693202394015,0.7967644198970495,0.6154862787567612,0.34094196041487623,90.87653310056443,4,Metal
1953,193761,0.060192945634248485,0.7979117555680888,5,-42.13173386284316,0,0.20738433038033977,0.05919406352097489,0.4465534622332785,0.909600132153166,153.1480376311111,5,Metal
2019,289972,0.5370860806134938,0.3358749383062739,2,-54.142757706988384,1,0.9998200231296365,0.27290944371650494,0.8227230930853124,0.1648583067888646,79.75961829158598,4,Metal
2017,168951,0.3376657507582038,0.4074435461972641,0,-9.19323991609076,0,0.2544602954521904,0.6492500909312741,0.3033480878112518,0.20434165475735877,183.38697431711233,4,Metal
2014,255054,0.6109691544168665,0.2762321102605457,9,-16.805641094900714,0,0.07779392172527178,0.047962110830146676,0.527268248988745,0.05709924667463162,111.59109469083961,5,Metal
2019,220143,0.2059136654485747,0.7837425305766694,7,-29.75215154302866,1,0.7955007690142076,0.29017051460125687,0.3413461982376188,0.7374795735852959,180.65089080795968,5,Metal
2014,272447,0.7424864549194132,0.7784387709670706,9,-56.009234959691426,1,0.0667720716961514,0.07363850886734213,0.524069569639294,0.0847393351197917,98.44249741219096,3,Metal
2001,247100,0.7635606866489186,0.0005169508211578799,8,-23.479308565784144,0,0.9119143357315347,0.8490272769563986,0.8429390116208609,0.9290686991786525,63.79673507907618,5,Metal
1981,195764,0.4863521338625728,0.7147898388711842,9,-37.555637534682965,0,0.783945920540759,0.39136516194489535,0.7468847928524338,0.010310407201769789,57.50225328346485,5,Metal
1991,204603,0.9598126050797011,0.9541490401410543,7,-57.96908760605163,0,0.39189692978038293,0.278161841809462,0.158760927644086,0.3562121636391925,66.28626265186615,4,Metal
2016,155431,0.36187658183370297,0.7227913973904719,8,-33.42710900716328,1,0.23638211914221008,0.6588778223038019,0.9018108696307513,0.7630380290131042,111.67136048340912,3,Metal
1959,139526,0.34173557168622193,0.7802125579773306,1,-50.000938995833984,0,0.8026536827593126,0.5392441952691065,0.8767500435278127,0.17058350639321163,152.10007045600713,5,Metal
1958,180643,0.8602625367727008,0.8233082177683892,2,-15.71689371688118,1,0.8270792639019412,0.535929778661153,0.34787363657325565,0.49048702042760073,66.28544716415104,3,Metal
1957,170525,0.6988195739902865,0.14181537310905867,6,-13.96816377434208,0,0.7994626882759872,0.8548038303985644,0.5536374244953547,0.554868304472813,111.63704480630665,3,Metal
1958,230851,0.6888274211541076,0.9377686733612102,3,-14.114361206024832,1,0.6993488531727421,0.6313387893668664,0.6819927945568601,0.8597462203844968,188.0704576317052,5,Metal
1999,173818,0.3011944611744565,0.5874099721675903,1,-21.868018463853844,1,0.7167151240670084,0.0757933174057428,0.30146544303239586,0.9095595683579917,57.042426234413384,4,Metal
1988,176239,0.2712119259271175,0.6540649824441833,8,-4.7192294070306104,1,0.19253732617798103,0.17495865932267607,0.28972767639874175,0.8530652950321962,106.65785980915291,3,Metal
2000,200706,0.7389523893178913,0.6530087222987878,6,-13.315295006543927,1,0.048300287060003666,0.8126753810442691,0.8919756297667083,0.4847044976704782,129.4341558742547,5,Metal
2021,253290,0.10420790437709049,0.5684369746820299,8,-3.3147721393425655,0,0.6212886638110432,0.8259776261129065,0.05765219610349126,0.7639287111411601,129.3721690909312,4,Metal
1977,282908,0.49254546174155656,0.47078438350427654,10,-42.311091565234335,1,0.3272843687130048,0.6759789628983857,0.7565110212110958,0.24895847930055848,59.15020667537799,5,Metal
2015,131828,0.9458978878012435,0.9668669935973685,7,-46.5765663707282,1,0.49123155234757265,0.8443980530701647,0.16229730230442607,0.7208272324571261,56.274000105540914,3,Metal
2005,273072,0.6829644299615191,0.2944658132762724,10,-31.197267423466666,0,0.6975047857569638,0.23707043248506088,0.9413656451155047,0.5445571750679943,103.37305190288572,4,Metal
2013,159860,0.6485691065721055,0.28070487577394276,1,-59.13129987150528,1,0.29626370427073645,0.6655906983207357,0.33107332093795483,0.039822725300008965,155.14912106999486,4,Metal
2002,180070,0.8687752172172507,0.25536121850053384,10,-44.4673858795871,1,0.3006733131505719,0.5946054527504474,0.24603765375112863,0.10114647398328946,122.66766502480198,3,Metal
2008,222208,0.9163830218700909,0.28148168858836997,4,-38.039203879016526,1,0.2949545050367428,0.4848509589729878,0.08942020720855459,0.8962276184897102,129.01783909558765,5,Metal
2007,178369,0.182924747156326,0.3964611236007898,4,-20.10674716155195,0,0.9683034999494243,0.2089982600626813,0.04127652085320588,0.1013816565909561,106.29863355893207,4,Metal
1963,199315,0.7810424160875432,0.4885241651858253,10,-6.627916604896221,0,0.5364379210420115,0.12900959932895417,0.6950499970131302,0.17783934374364785,131.87249403805657,4,Metal
2006,272309,0.32765135738304263,0.7361009901781358,5,-37.082779673444975,0,0.25145454820084745,0.5086962569196926,0.5660131703715358,0.12135687648807325,162.3396433132608,4,Metal
2005,236742,0.7451093250196861,0.5424634614935278,7,-16.23435592224387,0,0.6199593821025571,0.19458494635365908,0.8657638819200925,0.9620332057431519,119.89109150158151,4,Metal
2002,212606,0.20540114349566274,0.20591213591798552,10,-5.844971806204143,1,0.050620913115995925,0.29349417567956737,0.5233603029146828,0.9096474981965711,76.71918934682617,4,Metal
2011,172115,0.9721609852894432,0.05896742720771553,9,-7.7129854953823624,0,0.3258415338384577,0.36282899663536483,0.6799747713859547,0.6802093935948172,63.17279878199737,4,Metal
1956,138262,0.145084334674782,0.7360889363746377,7,-13.066629246838076,0,0.47064162894005923,0.8054230808542554,0.8616469647576176,0.76762155560529,144.55481201781922,4,Metal
1973,274045,0.8359657209602138,0.20393893911190397,7,-19.89971933105152,0,0.09029979212105999,0.6992936690994358,0.28158460998655865,0.05787750376364098,195.354473378357,4,Metal
1968,244634,0.5921905688304995,0.4354074315177997,9,-16.044721471082276,1,0.52173813635575,0.8602183480616649,0.20021134741631352,0.30268674151049946,125.74662978598467,4,Metal
2000,246557,0.13423219350647908,0.5574213550886223,7,-8.220674694155548,0,0.29366218747638495,0.44836679897390563,0.8185801947635175,0.7689729435272732,132.3703454995329,4,Metal
1977,208557,0.6824861581027486,0.07722823182383598,3,-44.660536919703674,0,0.4302672466300421,0.08181016702096489,0.743392053734037,0.24517443555861274,65.51164928240243,3,Metal
1998,254600,0.4028628506773059,0.6321859553089021,5,-49.69735091059502,1,0.977174056356833,0.7670508386250828,0.33557453278600935,0.08156183095543978,114.132487500509,5,Metal
1951,291459,0.0560024218623737,0.9201984154068854,0,-44.17906961490143,1,0.9112492753241943,0.12407365801930648,0.9698918242167828,0.47741753359930517,98.82185154546889,3,Metal
1991,267139,0.07014014602733509,0.5587408174787751,9,-43.933527121634214,0,0.36291076172062753,0.7387004465333986,0.8873542925336498,0.379176989816713,143.31377063427345,5,Metal
2007,296009,0.024329664646051685,0.9794798091390043,1,-35.52660896953634,1,0.32789600644341566,0.5885813735408858,0.29669825516213444,0.7233181352632857,84.68428295871081,5,Metal
1978,297796,0.2617238721336771,0.15598648884342226,8,-10.269137910148785,1,0.1876730969043786,0.4966913153640349,0.5243239385585013,0.7636206643050387,51.34733588950183,5,Metal
2010,193780,0.7141508824758122,0.40104908384912075,3,-55.5322274731104,0,0.08723243181560991,0.25071246901333444,0.051494132832529904,0.9014510460999365,71.65779515472832,3,Metal
1955,181827,0.07093256587108776,0.4598080485416096,10,-50.10271253501862,1,0.5539813314967899,0.0960479234035394,0.6894463935739702,0.7071749432338231,57.16581394241758,3,Metal
2023,205389,0.9686946484363123,0.8313661865864993,5,-23.81000233970952,0,0.21189884550195703,0.9840545456379699,0.45593600937544965,0.8121281736597578,123.25714995975495,5,Metal
1998,289931,0.7050468393272263,0.48620961605409596,0,-29.882423353858428,0,0.030305832254038156,0.5514575190670196,0.47801601475074973,0.9418478867903665,109.97088937352206,4,Metal
1966,183844,0.8553389921304794,0.2816857158912278,8,-27.336200801747196,1,0.3693112517966567,0.02714161483113353,0.03576555885754473,0.6821167666310158,87.5937914170253,4,Metal
1994,226628,0.2412277460128438,0.9855085789577843,2,-32.09724122962918,1,0.9780893032845837,0.6216295239856268,0.31114165642134517,0.36884325039154586,167.43883710695854,4,Metal
1967,217295,0.7943956595458294,0.5896746292666607,7,-4.077044170467779,0,0.2680633308929464,0.3890485683034326,0.37462024695123974,0.9826998009920629,181.16945026645968,5,Metal
1989,220510,0.846778742125223,0.4076537487789944,7,-19.285463212966583,0,0.04022497026318861,0.5942606623164994,0.7370482908515102,0.3294077992209222,199.4678516962114,3,Metal
2006,156941,0.043797612933356045,0.32154496220456585,7,-20.82915742220009,0,0.21669827978383593,0.5271853241051582,0.46888125936958525,0.7276580143030656,155.6513848616106,4,Metal
1980,234593,0.3420466640051637,0.12146496605254653,8,-4.604546471568156,1,0.17697333612562438,0.3271671543142922,0.8692129058151604,0.9282009995036192,195.73682216023312,3,Metal
1983,183570,0.3736090107495321,0.9021319647906546,9,-0.9372081667979018,0,0.7126941352092503,0.1769317522744781,0.7430197209535017,0.4657273138048801,56.4842186625455,4,Metal
2016,169608,0.4352469272645697,0.06085728166218085,5,-39.92196231447184,0,0.5512501622467785,0.748303739675112,0.0921848699313248,0.19637199598724409,155.6485395674993,5,Metal
1985,233645,0.0572526355375671,0.551685631235847,8,-58.09575219622657,1,0.10809321011251849,0.6640347509241727,0.6419146656955684,0.1475149911632324,177.00648869320105,3,Metal
1986,232531,0.4122237044787188,0.6363321723937404,7,-8.56213409652554,0,0.38362766639030144,0.7482790059370564,0.3043984640960189,0.7533230233359446,77.16436714768673,4,Metal
2005,225235,0.48248078387894566,0.3683001229281181,4,-33.967036780578155,0,0.9689942144979284,0.3239480361979775,0.8289376486795422,0.09342009477096525,53.11691434421419,3,Metal
1968,120572,0.9806975777149491,0.6798464317288314,2,-42.63128318411158,0,0.7491008056873836,0.7483004636871969,0.9043577318362503,0.3568695011069143,126.51982547515206,5,Metal
1981,295011,0.10300674907453189,0.7628717892111099,2,-7.896681499090839,0,0.18064642764660244,0.35235319780608687,0.4176148180809093,0.7123539221795155,70.88032840680302,4,Metal
2001,264199,0.8397251553457333,0.19571888228039447,10,-26.60242702005155,0,0.32609786698673127,0.9499696537684104,0.5726537714557395,0.6976803111561114,133.2561179704201,3,Metal
1970,192131,0.07001543912137875,0.05241598003029735,1,-37.19841793123378,0,0.9376706548720798,0.9171880327116201,0.21293741329414384,0.9739993752138374,119.45654606637254,3,Metal
1975,210500,0.9113591083301535,0.6522710872810316,7,-29.618973055145688,1,0.6010057491782904,0.9490621918640458,0.5564618307667348,0.5144422529603172,57.89700228139625,5,Metal
1960,199077,0.285350345045118,0.0694396234652942,6,-25.551934281660913,0,0.30994958364335956,0.6695965730435423,0.7153034109435126,0.8913518275905157,82.17832353107254,5,Metal
1981,162246,0.8898761297881828,0.7982780964213624,4,-0.658780665277888,1,0.7719006264879845,0.8975994098515089,0.7303199930335769,0.23512710171730267,173.5297173951181,3,Metal
1964,176321,0.0931363517729692,0.7799938405891688,2,-59.36842262411148,0,0.5098608298332102,0.9465339191289956,0.22166375992218423,0.8954097983953339,76.34583423777858,5,Metal
2017,194413,0.08361616865437382,0.7679102815107075,10,-6.901247682255175,0,0.3008317530997273,0.03193445655297833,0.9558397830730493,0.9204522756383414,75.15157301913153,5,Metal
1962,216644,0.2850295838742346,0.38402771366162236,2,-56.80133815800653,1,0.8559935919738385,0.484697105387795,0.055303056972931364,0.0857587883030051,151.54997507904687,4,Metal
2010,298549,0.8980921134146892,0.6416195520938272,4,-27.741396768997518,1,0.7450026633625283,0.9584260998657879,0.08156000521786044,0.8900653717666904,104.38347710295281,3,Metal
2017,227352,0.43510770344666583,0.5645595222076809,9,-9.405171527638018,0,0.5713529548249384,0.5538575850679794,0.9963410713454154,0.8306891563149433,175.57384206124402,4,Metal
2017,187058,0.015081385727736984,0.05923904174408523,8,-6.7690245588607425,1,0.8304062465824541,0.7126218038397307,0.2632338475477344,0.5330376613981542,136.66728580621503,3,Metal
1981,162408,0.5568468823945719,0.24171293495098312,0,-15.6931299847585,1,0.9870649348827099,0.6245006872431647,0.4216189649536308,0.6823023432790464,174.70721297443004,3,Metal
1999,227910,0.8894019301228442,0.44567050910001105,10,-59.83521701376244,1,0.7161737240748387,0.24374868547710615,0.4312921587712334,0.0015476354973558148,69.25155147645908,5,Metal
1956,221888,0.07981486201578847,0.5986604337226511,1,-13.890349544130444,0,0.00488324425811637,0.8330433471597297,0.5239310720980492,0.5465352793572482,195.664472138408,3,Metal
1972,290272,0.06718422341273678,0.6428201023585047,1,-3.8200370472964806,0,0.2578299406078125,0.23429831667265555,0.4017245215772325,0.756927619769938,146.1071625157621,5,Metal
1998,185612,0.12037279605213114,0.9171682166536388,7,-47.47411028814499,1,0.3929738652247664,0.19440179637394361,0.8068161552878461,0.015978253663462505,140.34239470570623,3,Metal
2003,214508,0.5154863804532591,0.08214288154879434,0,-53.175665983320464,1,0.12229216911091967,0.1396467828204958,0.34881324807974246,0.31066466454034036,134.8399612099792,3,Metal
1990,131760,0.766178887987178,0.4697595127632316,9,-41.56892409622954,1,0.6079362719092957,0.3330312872150043,0.33555021237522653,0.0956128186879428,112.12849665926751,5,Metal
2015,146598,0.9618192099933176,0.023854539097011962,0,-4.986117398055761,1,0.7705968412967785,0.9994423279312328,0.23987788649375963,0.9869053761066425,182.93301132868396,5,Metal
1971,230582,0.45113711344268004,0.09986486383021109,4,-27.689151029167725,0,0.8649951649053975,0.3599197543289576,0.4939171015422862,0.16828576745582824,88.51440260786549,4,Metal
1976,233997,0.01204469311003864,0.29870210504223516,7,-43.68080070169733,1,0.5614276217937099,0.6215469141366708,0.13198574949924913,0.276486380887078,70.13068646571209,4,Metal
2008,269957,0.6283406451921929,0.6278176979720226,9,-35.13869142316172,1,0.4759715775416101,0.1454021241332517,0.027852019351818913,0.5742580195698082,164.05856626101507,5,Electronic
1987,209896,0.36320352081371676,0.23729510995860725,10,-14.668772364269827,0,0.3144471023815997,0.2997170505743786,0.2737254580616295,0.03345624129184521,157.23338193710927,5,Electronic
1992,282917,0.8073275654773796,0.3967186148813978,9,-3.654348478366529,0,0.9359599412047535,0.23922440355711838,0.6056727829079658,0.5572308994030161,164.49108291727595,3,Electronic
1971,230609,0.6033338758273501,0.03127206010098382,3,-56.48768873192134,0,0.550508846556776,0.6510814852038752,0.7692911749264528,0.6510043531957381,106.72114943553075,4,Electronic
1985,172029,0.5421278066187137,0.35459756660553354,9,-50.41898243599302,0,0.3323299498108797,0.11737054714191208,0.6412374524349168,0.09220458909606177,93.00785158849644,3,Electronic
2000,178460,0.4921801073125497,0.9934011445981988,10,-34.16868346410051,1,0.24751478533863036,0.11385315867391121,0.8874034082813864,0.265118639546583,102.32484736789934,4,Electronic
1966,204532,0.003405454217225601,0.6560341818991832,1,-28.82882634002671,1,0.005672925519668248,0.9877613632239916,0.5158810029952856,0.8407344304957868,157.35032274973955,5,Electronic
1950,274491,0.5259328387256553,0.6641355385061193,9,-29.813933386625298,0,0.49245016745730485,0.5942827680649687,0.9198301996381328,0.4967592225741274,155.48725547068153,5,Electronic
1994,285883,0.6425861452052152,0.6847340508387241,9,-46.33443456001103,1,0.23047887824413404,0.8555205998308397,0.18661755820404113,0.07007852835570672,163.61725676306582,3,Electronic
1950,210927,0.5593347300764464,0.528616728350376,0,-59.33304863436052,1,6.18311741843458e-05,0.8926651095866398,0.6492406953150395,0.29324633046495896,170.97004754798968,3,Electronic
1971,278412,0.5624438243256663,0.3997401900612585,6,-41.17179028492933,1,0.4903585678632548,0.5298561466080833,0.4838059764151348,0.32181791897005574,71.86277034401351,4,Electronic
2011,262720,0.17538125157999973,0.6098564803074936,4,-26.16182228567959,0,0.9267118986272079,0.9535884930119232,0.34318966270813367,0.3059937994326315,68.53215416160211,4,Electronic
2012,184544,0.16170426870243504,0.9082513729749588,2,-29.01226378330489,1,0.010589510624330112,0.835954057499967,0.7361407482295558,0.9369202188813559,147.76224215088442,5,Electronic
1974,228872,0.682417609321842,0.1521254056357455,5,-55.7218905789021,0,0.379148712422666,0.42366167811578836,0.13571304041128984,0.05934766460731222,176.1497504276179,3,Electronic
1967,231445,0.04200912164973103,0.8368077154252963,5,-47.4064616320304,0,0.24351871871505137,0.9550531053232834,0.9935664429018667,0.8415683931237358,195.32176507168853,5,Electronic
2008,196056,0.3525879368232451,0.7361328335889237,1,-26.336313941611678,1,0.9519228812309867,0.6907001366080286,0.9850370365277173,0.34917401356812816,175.65990186957478,5,Electronic
2010,268853,0.7837863646616127,0.9214502551014094,7,-0.5839395064179129,0,0.025069579641495254,0.21538706564806964,0.48083804623242155,0.6192590985417425,113.2053349412113,5,Electronic
2007,173275,0.6993947499434667,0.7910010695753038,7,-56.372354762116885,1,0.04073159544168292,0.9479705203641481,0.56476960724423,0.07183074310023274,165.66499410040106,4,Electronic
2011,129997,0.034270590071169726,0.2596057805860986,4,-23.226161856095693,0,0.04875903627815037,0.15264689028865175,0.6284286424289488,0.8468594843090607,115.76912327766783,3,Electronic
1959,274280,0.9768867256190787,0.19005620368992926,0,-35.33535259108777,0,0.412239384868749,0.8824736648728032,0.10717307196842885,0.9899355319429917,137.48964150930843,4,Electronic
2001,263669,0.22546156468407152,0.5451811350695979,1,-40.38308188513835,0,0.4799223223113258,0.21647952164961448,0.29922174845029736,0.9671024570774237,155.27993077406398,3,Electronic
1980,135148,0.3721143506115995,0.012195665619642804,10,-8.900779975640717,0,0.7970082528857517,0.7124192431972931,0.88237403430221,0.6175092746879972,54.238219114611574,3,Electronic
1996,287486,0.6977532385183053,0.6988333138612665,5,-17.51116344682928,0,0.09446704543268869,0.08689385665963467,0.5904484708179801,0.7451921882464229,124.22466598514907,3,Electronic
2005,295492,0.36122814249867785,0.817044515585334,2,-27.55223706209042,0,0.8357681973926241,0.5484932333690098,0.5807979178122021,0.041959181475978546,134.5626874653566,3,Electronic
1981,155190,0.7763368571106085,0.825609235400871,6,-45.05406515998387,1,0.7387923622613126,0.5879410398386273,0.8735192130521333,0.6200309318597117,167.4223338385836,5,Electronic
1989,168377,0.9035010927587992,0.8580072705480217,7,-45.09106166061707,0,0.092940310820399,0.9991619687188905,0.9166721434444837,0.7913312884730004,172.70731091839616,4,Electronic
1954,247691,0.25081597736319283,0.04180000607727885,1,-40.01859602246246,1,0.8097838199131056,0.0825365704269786,0.4310459752264887,0.7324551069018036,170.12291980112263,4,Electronic
1987,271755,0.33400344334417753,0.7373339820596061,2,-13.509530384366009,1,0.7207845173438423,0.9393690846318755,0.7693269513355292,0.8023952863928508,134.54318441044788,5,Electronic
2014,221931,0.6391660344252401,0.21648412874363498,8,-10.520927557510234,1,0.7463074311766551,0.41162015845197475,0.13422839367592232,0.37723038972851786,99.81212137486321,4,Electronic
1963,243329,0.5173478218963372,0.44816663385646427,8,-5.8525840962345015,1,0.3470262295169274,0.4848425142842907,0.875866834088712,0.3542872594386156,96.0403164589109,3,Electronic
1982,195671,0.6475137678280724,0.8376539492072514,2,-34.32727357355567,1,0.8024246179700308,0.32550343898619405,0.6999276131864951,0.12307436195734012,61.83164498461497,4,Electronic
2015,231895,0.03271805801101357,0.7341788126682499,2,-47.59960307532259,0,0.8871029556631922,0.11825984412314738,0.8216932434610131,0.676912309253771,159.13350441324252,4,Electronic
1992,211199,0.07439316412561692,0.4286426279352614,6,-17.425893371039024,0,0.5245996781319329,0.9539534095237285,0.15836291346982667,0.22556399617695355,167.59327523512349,5,Electronic
1971,238958,0.6421034482768031,0.19376365070596113,10,-40.08666166313544,0,0.3125376098374366,0.9367731375694947,0.27282456028714996,0.9050745374897587,124.00057151543358,4,Electronic
1970,122629,0.635861824874967,0.7723555244076299,6,-54.26114326284896,0,0.2868024975903246,0.0668058363705929,0.33588645652909654,0.7118149099626192,117.7337183062908,4,Electronic
2003,174117,0.6859780637666888,0.5579418171740899,0,-40.229346739929376,1,0.9582367275748896,0.21975632466891604,0.9354911847541474,0.4149433618625088,87.22183101572455,5,Electronic
1972,183197,0.3433974358558115,0.7132214197427383,1,-10.790586171268778,0,0.8202374447116594,0.23972498333591863,0.6675866831254458,0.8659001970029604,129.09525371365942,3,Electronic
1985,263057,0.2964222956925473,0.4116975030811849,10,-21.832178377070164,1,0.4192256649452911,0.7663785671242003,0.45119310586604666,0.2808396781442549,88.48125377022347,4,Electronic
2018,272733,0.34300087570398585,0.6978182446244052,8,-18.525359527363,0,0.26620534628093406,0.44788465504109054,0.7716830078885148,0.8250556198797456,69.8934395396965,5,Electronic
1991,193462,0.8429191091885389,0.09235288556222043,0,-45.447175173252795,1,0.5848342404230283,0.5260811081751949,0.33796937986378717,0.530422593580834,158.06587478705015,5,Electronic
2021,228417,0.49810026246517425,0.9133068814157804,3,-57.25543624429983,1,0.18420796193546685,0.635906934898319,0.6342910940175484,0.740935582192038,154.55330174173926,4,Electronic
2014,215178,0.6980213032850419,0.6045958343599634,1,-46.12287037692242,0,0.1609081974384533,0.24935358621241277,0.6407538688265432,0.6375876686859946,95.41667839137284,3,Electronic
2013,160417,0.9789945708347241,0.4847572775211151,4,-9.935808112495387,0,0.4899635692857224,0.42527126664756465,0.6373678734812217,0.8571487355449394,194.0380760903487,5,Electronic
1999,158597,0.7208944568160429,0.48123199920307513,3,-18.534811536697397,1,0.48846539858036186,0.16774297674843253,0.726174974101847,0.7310082624164805,106.65326406790018,4,Electronic
1987,230922,0.7320080107132336,0.9852095063259152,5,-8.818386776426259,1,0.1829781846960542,0.18214962215299146,0.0779024969818114,0.34359444860628774,154.4316662746818,4,Electronic
2020,204781,0.20854659932662656,0.7650773827081316,5,-7.897186608084212,0,0.8701749659067303,0.28118487381159596,0.2317035941725406,0.35601111814797437,158.6383313980569,4,Electronic
1950,188199,0.2546088151406867,0.8051844736380679,5,-38.52670132290427,0,0.740560898204701,0.6786287339421976,0.7946397083440961,0.34838324029088563,138.2238684273653,3,Electronic
1969,141284,0.7824678159839358,0.6538243201126347,7,-49.04711410427678,1,0.7765743326957416,0.5167285531874074,0.3032912715882986,0.43688277871021286,154.21108263491504,3,Electronic
2016,169412,0.6661905183587628,0.499397871810505,5,-45.17625912907599,0,0.3239746858393713,0.5032304689562551,0.6048916723794762,0.07674095644011791,189.48638688483322,3,Electronic
1986,183335,0.493837315148019,0.547620459743059,0,-53.03776107124477,0,0.01832843203574186,0.12991317188235607,0.1471033804468308,0.09924149662530757,50.60956789326874,3,Electronic
